productId;name;description;category;pricePerUnit;taxes_0_taxCode;taxes_0_taxName;taxes_0_taxRate;dimensions_weight;dimensions_weightUnit;dimensions_length;dimensions_lengthUnit;dimensions_width;dimensions_widthUnit;dimensions_height;dimensions_heightUnit;dimensions_volume;dimensions_volumeUnit;constraints_minUnit;constraints_stepSize;packaging_unit;packaging_unitName;packaging_packageName;packaging_packageUnit;packaging_amountPerPackage;packaging_boxName;packaging_boxUnit;packaging_amountPerBox;packaging_palletName;packaging_palletUnit;packaging_amountPerPallet;packaging_showFormatUnit;packaging_showFormatPackage;packaging_showFormatBox;group_name;group_description;variant_features_0_key;variant_features_0_value;variant_parentSku;variant_genericDisplayName;variant_index
PCA922VERESM1;ESMALTE SINTETICO VERDE;Esmalte Sintetico Brillante, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.;Metales;23510;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;VERDE;PCA922BLAN001;ESMALTE SINTETICO GALON;9
PCA926AMREY01;OLEO BRILLANTE AMARILLO;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;AMARILLO;PCA926BLAN001;OLEO BRILLANTE GALON;3
PCA926AZUPAC1;OLEO BRILLANTE AZUL;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;AZUL;PCA926BLAN001;OLEO BRILLANTE GALON;2
PCA926BERME01;OLEO BRILLANTE BERMELLON;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BERMELLON;PCA926BLAN001;OLEO BRILLANTE GALON;1
PCA926BLAN001;OLEO BRILLANTE BLANCO;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BLANCO;PCA926BLAN001;OLEO BRILLANTE GALON;0
PCA926CAFE001;OLEO BRILLANTE CAFE;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;CAFE;PCA926BLAN001;OLEO BRILLANTE GALON;5
PCA926CREMA01;OLEO BRILLANTE CREMA;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;CREMA;PCA926BLAN001;OLEO BRILLANTE GALON;6
PCA926GRIMAQ1;OLEO BRILLANTE GRIS;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;GRIS;PCA926BLAN001;OLEO BRILLANTE GALON;7
PCA926NEGRO01;OLEO BRILLANTE NEGRO;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;NEGRO;PCA926BLAN001;OLEO BRILLANTE GALON;8
PCA926VERESM1;OLEO BRILLANTE VERDE;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;19790;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;VERDE;PCA926BLAN001;OLEO BRILLANTE GALON;9
PCA904BLAN001;OLEO SEMI BRILLO BLANCO;Pintura base solvente con resina alquidica, acabado semi brillante, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, buena resistencia a la humedad, gran adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y MDF expuestas a uso frecuente o condiciones exigentes.;Oleo;19530;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BLANCO;PCA904BLAN001;OLEO SEMIBRILLO GALON;0
PCA910BLAN001;OLEO OPACO BLANCO;Pintura base solvente con resina alquidica, acabado mate para uso exclusivo en interiores, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, buena resistencia a la humedad, excelente adherencia y poder cubriente, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de yeso, madera, MDF y cemento previamente sellado o imprimado.;Oleo;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BLANCO;PCA910BLAN001;OLEO OPACO GALON;0
PCA907BLAN001;ZINC ACRYL BLANCO;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;17490;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BLANCO;PCA907NEGRO01;ZINC ACRYL GALON;0
PCA907GRIS001;ZINC ACRYL GRIS;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;17490;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;GRIS;PCA907NEGRO01;ZINC ACRYL GALON;1
PCA907NEGRO01;ZINC ACRYL NEGRO;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;17490;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;NEGRO;PCA907NEGRO01;ZINC ACRYL GALON;2
PCA907ROJO001;ZINC ACRYL ROJO;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;17490;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;ROJO;PCA907NEGRO01;ZINC ACRYL GALON;3
PCA907VERD001;ZINC ACRYL VERDE;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;17490;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;VERDE;PCA907NEGRO01;ZINC ACRYL GALON;4
PCA106BAALER1;BARNIZ MARINO ALERCE;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ALERCE;PCA106BANAT01;BARNIZ MARINO GALON;3
PCA106BACAOB1;BARNIZ MARINO CAOBA;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;CAOBA;PCA106BANAT01;BARNIZ MARINO GALON;2
PCA106BAMAPL1;BARNIZ MARINO MAPLE;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;MAPLE;PCA106BANAT01;BARNIZ MARINO GALON;1
PCA106BANAT01;BARNIZ MARINO NATURAL;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;NATURAL;PCA106BANAT01;BARNIZ MARINO GALON;0
PCA106BANOG01;BARNIZ MARINO NOGAL;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;NOGAL;PCA106BANAT01;BARNIZ MARINO GALON;4
PCA106BAROBL1;BARNIZ MARINO ROBLE;Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.;Madera;17250;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Barnices;;Color;ROBLE;PCA106BANAT01;BARNIZ MARINO GALON;5
PCA106BLANCO1;ANTICORROSIVO ESTRUCTURAL BLANCO;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;BLANCO;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;0
PCA106GRIS001;ANTICORROSIVO ESTRUCTURAL GRIS;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;GRIS;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;1
PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL NEGRO;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;NEGRO;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;2
PCA106OCRE001;ANTICORROSIVO ESTRUCTURAL OCRE;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;OCRE;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;3
PCA106ROJO001;ANTICORROSIVO ESTRUCTURAL ROJO;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;ROJO;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;4
PCA106VERDE01;ANTICORROSIVO ESTRUCTURAL VERDE;Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.;Metales;16890;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;VERDE;PCA106NEGR001;ANTICORROSIVO ESTRUCTURAL GALON;5
